season_week,QB_points,WR1_points,WR2_points,WR3_points,RB1_points,RB2_points,TE_points,W/R/T_points,DEF_points,BN1_points,BN2_points,BN3_points,BN4_points,BN5_points,BN6_points,BN7_points,W/R/T position,WR_total_points,RB_total_points,TE_total_points,BN_points,manager,win,points_for
Buddy|2020|6,16.04,15.1,4.7,1.6,3.5,12.1,2.4,0.0,4.0,0.0,4.2,0.0,-0.9,16.0,0.0,0.0,WR,21.400000000000002,15.6,2.4,19.3,Buddy,0,66.44
Buddy|2020|7,23.68,9.3,15.5,2.9,11.7,0.0,8.5,6.5,13.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,WR,34.2,11.7,8.5,41.0,Buddy,0,99.08
Buddy|2020|8,18.6,13.7,12.7,0.0,7.7,0.8,14.3,16.9,15.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,WR,43.3,8.5,14.3,6.0,Buddy,0,100.7
Buddy|2020|9,22.68,18.3,20.3,7.8,10.9,4.8,10.7,6.9,21.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,RB,46.4,22.6,10.7,10.0,Buddy,1,127.38
Buddy|2020|10,5.94,22.3,20.2,1.8,12.0,19.1,5.8,5.8,3.0,18.6,2.8,0.4,0.0,11.0,0.0,0.0,TE,44.3,31.1,11.6,32.8,Buddy,0,105.94
Buddy|2020|11,21.42,3.9,12.9,8.9,15.6,11.4,12.6,18.2,14.0,0.0,0.0,0.0,3.3,4.1,0.0,0.0,TE,25.700000000000003,27.0,30.799999999999997,7.3999999999999995,Buddy,1,132.92
Buddy|2020|12,17.8,7.9,14.2,6.8,9.5,26.1,19.5,9.4,20.0,7.1,11.4,1.4,6.9,11.0,0.0,0.0,TE,28.900000000000002,35.6,28.9,37.8,Buddy,1,133.2
Buddy|2020|13,19.2,17.2,6.8,7.0,22.8,17.6,10.6,11.8,17.0,3.2,5.9,3.7,7.3,0.0,0.0,0.0,TE,31.0,40.400000000000006,22.4,20.1,Buddy,1,136.0
Buddy|2020|15,17.02,24.2,1.5,9.5,23.3,13.6,0.0,7.4,11.0,3.1,3.2,16.0,14.0,0.0,0.0,0.0,TE,35.2,36.9,7.4,36.3,Buddy,1,117.52
Buddy|2020|16,8.14,41.0,22.1,0.9,11.8,15.6,6.3,15.2,20.0,10.8,0.6,10.4,8.1,18.0,0.0,0.0,TE,64.0,27.4,21.5,47.9,Buddy,1,147.04
Kyle|2020|1,26.5,9.4,10.4,5.7,22.2,12.9,10.3,7.8,13.0,2.9,10.7,13.0,2.0,11.2,0.0,0.0,RB,25.5,42.9,10.3,39.8,Kyle,1,127.2
Kyle|2020|2,17.56,17.0,2.4,0.7,35.9,18.0,7.7,9.1,13.0,6.8,26.1,3.7,6.7,11.86,0.0,0.0,RB,20.099999999999998,63.0,7.7,55.160000000000004,Kyle,0,128.36
Kyle|2020|3,13.18,11.1,2.7,5.1,40.7,12.7,12.5,14.6,10.0,1.3,3.2,0.0,8.3,3.3,0.0,0.0,RB,18.9,68.0,12.5,16.1,Kyle,1,135.58
Kyle|2020|4,25.02,24.2,0.0,14.3,20.4,8.4,3.9,16.2,11.0,0.0,0.0,0.0,16.7,11.7,0.0,0.0,RB,38.5,45.0,3.9,28.4,Kyle,0,125.42
Kyle|2020|5,13.5,19.4,26.9,4.8,17.9,14.9,1.6,3.8,0.0,0.0,0.0,1.1,7.0,0.0,0.0,0.0,RB,51.099999999999994,36.599999999999994,1.6,8.1,Kyle,0,107.8
Kyle|2020|6,28.24,10.9,37.1,0.0,15.0,5.5,5.8,6.0,23.0,0.0,0.0,0.0,14.4,21.9,0.0,0.0,TE,48.0,20.5,11.8,36.3,Kyle,1,137.54
Kyle|2020|7,18.02,0.1,9.0,0.9,6.2,20.8,4.2,1.2,7.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,WR,10.0,27.0,4.2,13.7,Kyle,0,75.42
Kyle|2020|8,13.82,7.6,20.5,4.1,21.8,4.6,8.8,8.6,10.0,9.7,8.6,0.0,20.4,6.2,0.0,0.0,RB,32.2,35.0,8.8,44.9,Kyle,0,102.82
Kyle|2020|9,18.6,14.6,12.6,8.9,13.4,8.4,7.8,7.6,11.0,5.4,1.1,0.0,24.8,9.7,0.0,0.0,RB,36.1,29.4,7.8,41.0,Kyle,0,107.9
Kyle|2020|10,21.46,5.8,20.0,2.7,33.3,4.0,4.4,1.5,29.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,RB,28.5,38.8,4.4,5.7,Kyle,1,129.16
Kyle|2020|11,15.54,17.2,17.6,14.6,10.5,9.1,10.0,19.4,5.0,0.0,13.9,11.5,0.0,8.9,0.0,0.0,WR,68.8,19.6,10.0,34.3,Kyle,0,127.94
Kyle|2020|12,18.42,5.1,25.0,5.1,5.7,4.0,13.2,11.2,7.0,0.0,10.2,5.4,14.4,0.0,0.0,0.0,WR,46.400000000000006,9.7,13.2,30.0,Kyle,1,100.72
Kyle|2020|13,24.68,7.8,25.3,9.1,16.7,21.5,2.1,16.4,16.0,0.0,0.0,29.46,7.4,0.0,0.0,0.0,RB,42.2,54.6,2.1,36.86,Kyle,1,139.58
Kyle|2020|15,27.22,3.7,16.4,6.3,18.4,17.5,8.9,6.7,3.0,19.0,1.8,20.5,20.98,8.9,0.0,0.0,RB,26.4,42.6,8.9,71.18,Kyle,0,113.12
Kyle|2020|16,21.32,13.5,20.3,22.9,55.2,19.4,4.1,15.1,12.0,8.9,0.0,3.3,7.0,5.3,0.0,0.0,RB,56.699999999999996,89.69999999999999,4.1,24.5,Kyle,1,183.82
Jones|2020|1,23.9,10.1,9.2,28.2,13.5,2.9,7.8,9.2,9.0,30.76,5.7,3.6,22.9,11.0,0.0,0.0,RB,47.5,25.599999999999998,7.8,73.96000000000001,Jones,1,118.8
Jones|2020|2,28.52,24.5,5.0,6.3,10.5,15.2,0.0,9.7,26.0,18.7,1.0,0.0,15.9,19.0,0.0,0.0,RB,35.8,35.4,0.0,54.6,Jones,1,135.72
Jones|2020|3,11.42,12.6,5.3,9.5,8.4,3.0,0.0,8.3,31.0,0.0,24.52,4.1,1.9,13.0,0.0,0.0,RB,27.4,19.700000000000003,0.0,43.519999999999996,Jones,0,94.52
Jones|2020|4,29.58,20.8,7.3,16.4,3.5,10.2,38.1,15.8,16.0,12.4,0.0,2.1,8.0,12.0,0.0,0.0,RB,44.5,29.5,38.1,34.5,Jones,1,159.68
Jones|2020|5,0.0,5.1,20.4,18.0,12.7,5.7,7.4,14.5,12.0,5.94,0.0,3.9,0.0,14.0,0.0,0.0,RB,43.5,32.9,7.4,23.84,Jones,0,108.8
Jones|2020|6,3.8,12.9,11.8,11.2,28.4,2.0,23.9,25.1,12.0,31.64,0.0,0.0,1.4,19.0,0.0,0.0,RB,35.900000000000006,55.5,23.9,52.04,Jones,1,135.1
Jones|2020|7,27.32,19.5,3.8,12.4,4.6,10.1,9.5,2.1,15.0,0.0,16.52,16.9,0.0,0.0,0.0,0.0,WR,35.7,14.7,9.5,33.42,Jones,0,107.32
Jones|2020|8,22.54,10.6,7.8,13.4,4.6,0.0,5.4,5.8,21.0,0.0,0.0,17.94,-1.2,8.0,0.0,0.0,WR,31.799999999999997,4.6,5.4,24.740000000000002,Jones,1,101.14
Jones|2020|9,28.9,1.3,13.3,9.7,3.3,0.0,0.0,0.3,14.0,23.0,0.0,22.36,0.0,17.0,0.0,0.0,WR,24.3,3.3,0.0,62.36,Jones,0,83.8
Jones|2020|10,25.4,4.6,16.2,13.3,24.3,4.4,0.0,0.0,14.0,9.2,10.2,9.4,0.0,16.0,0.0,0.0,WR,34.099999999999994,28.700000000000003,0.0,44.8,Jones,0,114.2
Jones|2020|11,21.74,9.1,12.4,7.9,2.4,10.4,6.2,14.5,15.0,0.0,0.2,0.0,5.28,0.0,0.0,0.0,RB,29.4,27.3,6.2,5.48,Jones,1,107.64
Jones|2020|12,25.64,18.9,14.2,0.0,17.3,0.0,3.8,23.8,1.0,3.3,3.1,0.0,13.9,0.0,0.0,0.0,RB,33.099999999999994,41.1,3.8,20.3,Jones,0,114.64
Jones|2020|13,22.5,2.9,2.4,2.1,2.1,1.2,12.2,12.8,20.0,0.0,0.0,3.4,12.92,8.0,0.0,0.0,RB,7.4,16.1,12.2,24.32,Jones,0,91.2
Jones|2020|14,30.9,4.4,6.1,15.7,7.1,14.9,2.3,14.0,17.0,3.7,8.3,0.0,7.26,24.0,0.0,0.0,RB,26.2,36.0,2.3,43.26,Jones,1,121.4
Jones|2020|15,18.32,12.7,10.9,3.5,1.2,5.0,9.8,24.9,16.0,0.0,0.0,0.0,27.84,11.0,0.0,0.0,WR,52.0,6.2,9.8,38.84,Jones,0,104.32
Jones|2020|16,24.14,0.0,4.1,14.9,2.8,12.0,0.0,14.9,6.0,0.0,2.7,0.0,18.9,17.0,0.0,0.0,WR,33.9,14.8,0.0,38.599999999999994,Jones,0,92.84
Michael|2020|1,26.3,26.1,15.2,8.0,5.6,24.6,5.8,4.5,19.0,0.0,15.32,4.7,2.1,11.4,0.0,0.0,RB,49.3,34.7,5.8,33.52,Michael,1,145.1
Michael|2020|2,32.14,19.3,18.2,7.8,11.1,18.2,16.7,4.7,7.0,0.0,8.2,23.54,1.4,2.2,0.0,0.0,WR,50.0,29.299999999999997,16.7,35.34,Michael,1,141.14
Michael|2020|3,21.7,22.7,35.5,24.8,8.0,32.8,7.1,7.1,9.0,0.0,0.0,0.0,7.1,20.38,0.0,0.0,WR,90.1,40.8,7.1,27.479999999999997,Michael,1,180.7
Michael|2020|4,23.12,9.1,5.4,4.9,40.1,0.0,8.6,5.0,10.0,0.0,5.5,0.0,15.1,3.3,0.0,0.0,WR,24.4,40.1,8.6,23.900000000000002,Michael,1,111.22
Michael|2020|5,26.3,24.6,7.4,10.8,12.9,13.9,1.8,7.2,0.0,0.0,5.0,0.0,3.32,6.4,0.0,0.0,WR,50.0,26.8,1.8,14.72,Michael,1,117.9
Michael|2020|6,28.92,9.3,4.3,2.1,13.9,8.6,15.2,10.1,7.0,15.8,0.0,1.4,16.72,8.3,0.0,0.0,RB,15.700000000000001,32.6,15.2,42.22,Michael,0,105.42
Michael|2020|7,35.1,21.8,0.0,51.0,7.9,6.0,12.8,0.0,23.0,7.2,0.0,10.9,31.64,7.8,0.0,0.0,WR,72.8,13.9,12.8,57.54,Michael,1,170.6
Michael|2020|8,18.86,11.6,6.8,0.0,15.1,8.6,9.4,11.6,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,WR,30.0,23.7,9.4,3.0,Michael,0,93.96
Michael|2020|9,37.92,6.5,6.0,6.1,2.3,2.3,11.7,1.1,13.0,7.5,6.9,0.0,0.0,18.0,0.0,0.0,WR,19.700000000000003,4.6,11.7,32.4,Michael,0,94.92
Michael|2020|10,29.9,10.1,23.7,4.5,0.2,0.0,6.0,20.7,11.0,0.0,0.0,0.0,12.52,13.0,0.0,0.0,WR,59.0,0.2,6.0,25.52,Michael,1,120.1
Michael|2020|11,20.26,19.2,10.1,5.7,0.6,8.2,0.0,4.1,10.0,12.0,2.6,4.9,0.0,0.0,0.0,0.0,WR,39.1,8.799999999999999,0.0,19.5,Michael,0,78.16
Michael|2020|12,7.9,4.8,10.5,11.8,7.0,9.3,8.8,6.9,16.0,2.0,11.8,3.7,7.1,19.0,0.0,0.0,WR,34.0,16.3,8.8,43.6,Michael,0,88.0
Michael|2020|13,15.42,9.8,17.7,4.2,4.8,6.9,1.4,0.2,10.0,10.1,1.2,8.2,21.1,9.0,0.0,0.0,RB,31.7,11.899999999999999,1.4,49.6,Michael,0,73.42
Michael|2020|14,17.46,9.7,21.6,5.5,8.0,9.4,1.2,3.8,9.0,18.7,17.8,4.3,1.6,23.0,0.0,0.0,WR,40.599999999999994,17.4,1.2,65.4,Michael,0,91.66
Michael|2020|15,32.14,5.9,29.0,8.3,6.8,12.0,6.2,9.3,20.0,3.7,11.1,11.6,16.0,5.0,0.0,0.0,RB,43.2,28.1,6.2,47.4,Michael,1,140.64
Jake|2020|1,19.26,23.2,15.1,6.8,34.9,19.9,6.5,3.5,7.0,10.3,9.1,24.3,25.0,0.0,0.0,0.0,WR,48.599999999999994,54.8,6.5,68.7,Jake,0,142.16
Jake|2020|2,39.8,3.9,15.0,11.3,12.0,4.7,27.9,0.9,22.0,0.9,13.24,19.7,14.5,-1.4,0.0,0.0,RB,30.2,17.599999999999998,27.9,46.940000000000005,Jake,1,149.5
Jake|2020|3,27.48,15.1,8.1,4.3,7.8,20.1,6.5,21.5,29.0,0.0,1.9,9.6,0.0,0.0,0.0,0.0,WR,49.0,27.900000000000002,6.5,11.5,Jake,1,144.88
Jake|2020|4,35.28,31.4,15.9,1.9,8.8,20.6,4.0,5.7,14.0,0.0,8.7,5.2,0.0,6.8,0.0,0.0,WR,54.9,29.400000000000002,4.0,20.7,Jake,1,140.58
Jake|2020|5,13.44,3.6,7.2,11.4,21.5,27.9,2.2,5.2,15.0,4.5,0.0,29.1,0.0,19.8,0.0,0.0,WR,27.400000000000002,49.4,2.2,53.400000000000006,Jake,1,119.44
Jake|2020|6,11.04,19.9,10.4,32.7,10.5,5.7,8.1,19.8,11.0,2.1,1.8,0.0,0.0,0.0,0.0,0.0,WR,82.8,16.2,8.1,3.9000000000000004,Jake,0,134.14
Jake|2020|7,27.76,25.24,16.2,11.5,4.6,6.1,11.8,19.6,25.0,0.0,9.1,7.2,6.0,6.9,0.0,0.0,RB,52.94,30.3,11.8,29.200000000000003,Jake,1,155.8
Jake|2020|8,7.62,18.1,20.7,1.9,12.9,8.7,0.0,21.8,4.0,6.8,0.0,2.9,0.0,0.0,0.0,0.0,RB,40.699999999999996,43.400000000000006,0.0,9.7,Jake,1,101.72
Jake|2020|9,25.04,15.4,16.8,11.9,13.3,7.9,1.0,1.0,9.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,WR,45.1,21.200000000000003,1.0,6.7,Jake,0,111.34
Jake|2020|10,29.32,6.9,7.6,1.8,28.1,6.4,5.3,7.2,9.0,9.6,9.8,5.1,0.0,0.0,0.0,0.0,RB,16.3,41.7,5.3,24.5,Jake,1,112.62
Jake|2020|11,16.68,5.9,15.0,12.0,8.5,15.4,13.4,8.4,17.0,20.2,1.9,19.8,15.4,0.0,0.0,0.0,RB,32.9,32.3,13.4,57.3,Jake,0,119.28
Jake|2020|12,12.54,3.0,13.5,9.4,4.4,9.4,16.7,6.4,20.0,0.0,1.9,4.7,0.0,21.0,0.0,0.0,RB,25.9,20.200000000000003,16.7,27.6,Jake,0,106.34
Jake|2020|13,18.2,14.2,11.0,14.9,0.0,3.9,12.9,13.8,19.0,0.0,7.3,14.9,19.9,20.0,0.0,0.0,RB,40.1,17.7,12.9,62.099999999999994,Jake,0,111.9
Jake|2020|14,12.48,7.3,12.1,20.0,13.1,10.1,13.6,24.8,21.0,0.0,0.0,0.5,1.8,5.0,0.0,0.0,RB,39.4,48.0,13.6,7.3,Jake,0,143.48
Jake|2020|15,5.7,10.9,7.9,3.4,7.1,8.8,10.8,23.7,19.0,0.0,0.0,0.8,22.7,8.0,0.0,0.0,RB,22.2,39.6,10.8,31.5,Jake,0,105.3
Nate|2020|1,10.5,3.7,29.5,8.7,23.1,9.1,2.4,15.6,21.0,2.2,17.7,19.36,6.4,12.0,0.0,0.0,TE,41.900000000000006,32.2,18.0,57.66,Nate,1,126.6
Nate|2020|2,23.98,5.6,21.7,7.5,18.8,23.6,11.5,9.2,11.0,0.0,3.4,26.76,6.3,3.0,0.0,0.0,TE,34.8,42.400000000000006,20.7,39.46,Nate,0,142.88
Nate|2020|3,10.24,11.3,0.9,8.2,9.1,14.4,4.7,8.8,20.0,25.9,26.24,0.0,0.4,0.5,0.0,0.0,TE,20.4,23.5,13.5,53.04,Nate,0,101.64
Nate|2020|4,11.7,24.2,3.5,10.4,23.5,19.1,8.0,9.9,14.0,0.0,0.0,7.3,0.1,12.0,0.0,0.0,TE,38.1,42.6,17.9,19.4,Nate,0,129.3
Nate|2020|5,23.36,28.3,0.3,4.1,17.9,17.8,9.5,11.8,11.0,0.0,20.1,30.0,0.0,0.0,0.0,0.0,WR,44.5,35.7,9.5,50.1,Nate,0,135.06
Nate|2020|6,27.56,14.1,22.6,9.8,7.7,1.0,5.0,9.7,17.0,14.92,0.0,0.0,0.0,2.0,0.0,0.0,TE,46.5,8.7,14.7,16.92,Nate,1,124.46
Nate|2020|7,17.3,27.5,19.7,2.6,18.7,5.1,8.4,16.4,11.0,0.0,0.0,9.2,0.0,15.9,0.0,0.0,TE,49.800000000000004,23.799999999999997,24.799999999999997,25.1,Nate,1,131.7
Nate|2020|8,17.32,1.1,4.7,3.0,8.3,0.0,11.0,12.0,9.0,0.0,6.4,0.0,20.1,10.2,0.0,0.0,TE,8.8,8.3,23.0,36.7,Nate,0,68.42
Nate|2020|9,14.62,12.6,5.8,9.1,12.8,9.4,14.3,13.4,9.0,15.5,0.0,23.3,0.0,0.0,0.0,0.0,TE,27.5,22.200000000000003,27.700000000000003,38.8,Nate,1,108.02
Nate|2020|10,10.78,20.3,4.7,5.7,15.2,2.2,2.8,23.1,13.0,3.5,0.0,2.1,10.48,0.0,0.0,0.0,WR,53.8,17.4,2.8,16.08,Nate,0,102.78
Nate|2020|11,18.86,31.3,16.9,9.0,9.1,1.7,10.3,19.1,6.0,0.0,0.0,0.0,22.04,0.0,0.0,0.0,WR,76.30000000000001,10.799999999999999,10.3,22.04,Nate,0,131.26
Nate|2020|12,3.02,8.1,3.9,10.1,6.2,12.9,12.9,14.9,13.0,19.14,9.5,0.0,7.8,0.0,0.0,0.0,TE,22.1,19.1,27.8,36.44,Nate,0,94.02
Nate|2020|13,26.56,18.5,19.1,20.0,8.2,19.5,13.9,6.2,32.0,24.14,0.7,1.9,7.5,0.0,0.0,0.0,TE,57.6,27.7,20.1,34.239999999999995,Nate,1,167.96
Nate|2020|14,16.48,15.4,7.0,6.9,27.0,17.8,15.3,3.3,15.0,14.58,2.9,4.3,3.4,0.0,0.0,0.0,TE,29.299999999999997,44.8,18.6,25.18,Nate,0,133.18
Nate|2020|15,37.02,0.0,16.9,8.6,4.8,7.9,1.3,7.6,12.0,15.26,5.8,8.1,9.1,0.0,0.0,0.0,TE,25.5,12.7,8.9,38.26,Nate,0,106.12
Peter|2020|1,12.0,7.5,33.9,10.6,19.3,12.9,9.0,5.7,12.0,0.0,6.1,5.0,4.1,4.5,0.0,0.0,RB,52.0,37.900000000000006,9.0,19.7,Peter,1,130.9
Peter|2020|2,12.38,13.0,29.9,6.6,15.1,19.6,26.5,16.1,10.0,3.2,13.7,13.3,11.7,10.2,0.0,0.0,WR,65.6,34.7,26.5,52.099999999999994,Peter,1,154.18
Peter|2020|3,9.2,24.2,15.7,4.6,25.4,12.7,1.9,16.2,7.0,6.6,4.2,12.5,6.9,4.8,0.0,0.0,RB,44.5,54.3,1.9,35.0,Peter,0,120.9
Peter|2020|4,20.3,15.7,0.0,3.5,28.1,7.7,13.8,9.1,12.0,0.0,19.7,14.78,3.3,13.1,0.0,0.0,RB,19.2,44.900000000000006,13.8,50.879999999999995,Peter,0,125.2
Peter|2020|5,21.36,10.1,20.6,14.4,23.4,18.4,14.8,4.8,14.0,1.5,17.6,3.6,12.3,26.36,0.0,0.0,WR,45.1,41.8,14.8,61.36,Peter,1,144.86
Peter|2020|6,10.98,3.1,17.4,3.1,10.7,15.1,0.8,18.5,27.0,6.0,0.0,0.0,3.8,0.0,0.0,0.0,WR,23.6,25.799999999999997,0.8,9.8,Peter,0,110.68
Peter|2020|7,38.48,9.9,18.4,6.9,-0.1,7.1,16.5,11.3,6.0,8.8,0.0,9.46,0.0,1.1,0.0,0.0,WR,35.199999999999996,7.0,16.5,19.360000000000003,Peter,0,124.48
Peter|2020|8,21.22,18.5,6.7,8.2,48.6,11.8,6.2,18.3,25.0,20.8,13.4,0.0,0.0,0.0,0.0,0.0,WR,33.4,60.400000000000006,6.2,34.2,Peter,1,177.52
Peter|2020|9,23.44,0.4,4.8,7.3,39.2,10.9,11.2,14.3,10.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,RB,12.5,64.4,11.2,10.7,Peter,1,124.54
Peter|2020|10,20.48,4.9,1.8,8.0,12.7,11.5,6.7,5.1,14.0,15.9,8.5,5.6,9.4,8.2,0.0,0.0,WR,14.7,24.2,6.7,47.599999999999994,Peter,0,91.18
Peter|2020|11,27.74,4.6,1.3,13.0,23.5,8.1,21.3,23.0,15.0,5.7,6.5,0.0,3.5,8.7,0.0,0.0,WR,41.9,31.6,21.3,24.4,Peter,1,143.54
Peter|2020|12,13.44,28.3,16.0,5.6,8.7,4.7,5.3,-2.78,24.0,2.6,2.6,7.0,4.2,0.0,0.0,0.0,WR,49.9,13.399999999999999,5.3,16.4,Peter,0,112.26
Peter|2020|13,4.36,19.44,15.3,13.3,22.9,3.1,43.0,14.1,25.0,3.1,11.5,0.0,0.0,13.2,0.0,0.0,RB,48.040000000000006,40.1,43.0,27.799999999999997,Peter,1,170.5
Peter|2020|14,15.72,8.18,24.9,12.8,18.0,28.1,13.0,8.9,21.0,25.6,8.0,0.0,6.7,20.0,0.0,0.0,WR,54.779999999999994,46.1,13.0,60.300000000000004,Peter,1,157.6
Peter|2020|15,26.96,17.6,31.3,6.9,24.9,10.0,29.5,10.1,15.0,12.8,7.9,8.6,20.2,6.0,0.0,0.0,WR,65.9,34.9,29.5,55.5,Peter,1,174.26
Peter|2020|16,17.58,16.8,13.6,9.0,14.5,15.4,16.2,1.7,11.0,8.9,0.0,15.72,32.4,13.0,0.0,0.0,WR,41.1,29.9,16.2,70.02,Peter,1,122.78
Ricky|2021|1,27.76,6.5,4.4,0.0,4.9,12.6,21.5,18.4,15.0,14.1,0.2,3.8,8.8,12.64,0.0,0.0,WR,29.299999999999997,17.5,21.5,39.54,Ricky,0,117.06
Ricky|2021|2,20.8,9.4,15.8,0.0,16.7,10.0,9.0,12.4,29.0,5.8,4.6,9.6,8.0,14.5,0.0,0.0,WR,37.6,26.7,9.0,42.5,Ricky,1,128.1
Ricky|2021|3,20.54,3.7,6.2,0.0,19.3,25.1,7.9,11.6,11.0,9.2,2.8,13.9,6.1,13.9,0.0,0.0,WR,21.5,44.400000000000006,7.9,45.9,Ricky,0,109.34
Ricky|2021|4,27.18,7.8,16.3,0.0,12.0,20.3,13.0,12.8,8.0,0.0,1.0,7.4,19.38,10.0,0.0,0.0,WR,36.900000000000006,32.3,13.0,37.78,Ricky,1,123.38
Ricky|2021|5,20.92,7.6,5.2,0.0,26.7,24.2,6.5,15.4,11.0,0.0,4.4,7.5,10.1,14.58,0.0,0.0,RB,12.8,66.3,6.5,36.58,Ricky,1,131.52
Ricky|2021|6,24.0,7.9,7.4,0.0,15.4,8.3,8.4,7.3,19.0,5.1,0.0,0.0,16.0,0.0,0.0,0.0,WR,22.6,23.700000000000003,8.4,21.1,Ricky,1,108.7
Ricky|2021|7,22.54,6.9,13.0,0.0,28.9,14.2,6.8,4.9,15.0,0.0,2.6,1.3,0.0,4.8,0.0,0.0,WR,24.799999999999997,43.099999999999994,6.8,8.7,Ricky,1,122.24
Ricky|2021|8,11.22,6.6,6.6,0.0,15.1,9.3,2.2,5.8,18.0,0.0,0.0,0.0,3.6,12.5,0.0,0.0,RB,13.2,30.2,2.2,16.1,Ricky,0,83.82
Ricky|2021|9,16.68,5.5,13.42,0.0,18.4,10.1,12.7,11.1,16.0,1.3,8.8,0.0,19.34,5.0,0.0,0.0,RB,18.92,39.6,12.7,34.44,Ricky,0,109.9
Ricky|2021|10,17.42,9.0,9.3,0.0,18.26,18.8,4.4,18.2,17.0,2.9,0.0,25.4,3.0,25.0,0.0,0.0,RB,18.3,55.260000000000005,4.4,56.3,Ricky,1,121.38
Ricky|2021|11,30.78,18.2,20.6,0.0,9.8,12.3,15.1,3.5,17.0,0.0,8.0,6.9,0.0,8.0,0.0,0.0,WR,42.3,22.1,15.1,22.9,Ricky,1,128.28
Ricky|2021|12,6.86,20.7,14.0,0.0,2.7,4.6,4.3,15.0,6.0,2.3,0.0,20.6,16.8,34.0,0.0,0.0,WR,49.7,7.3,4.3,73.7,Ricky,0,81.16
Ricky|2021|13,17.86,0.5,26.5,0.0,7.8,3.1,3.9,5.2,18.0,0.0,20.66,0.0,0.0,13.1,0.0,0.0,WR,32.2,10.9,3.9,33.76,Ricky,0,86.86
Ricky|2021|14,24.3,11.8,13.8,0.0,22.5,20.0,2.8,2.4,31.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,WR,28.0,42.5,2.8,5.3,Ricky,1,137.6
Ricky|2021|15,26.64,7.3,4.3,0.0,4.1,3.5,4.4,14.0,24.0,9.1,9.46,0.0,0.0,19.0,0.0,0.0,RB,11.6,21.6,4.4,37.56,Ricky,0,93.24
Ricky|2021|16,15.66,12.1,15.1,0.0,6.9,11.2,14.8,30.2,33.0,5.5,0.0,0.0,8.4,34.0,0.0,0.0,RB,27.2,48.3,14.8,47.9,Ricky,1,141.96
Pat|2021|1,33.56,23.3,19.0,0.0,3.2,2.0,0.0,27.4,15.0,9.5,20.8,4.1,3.1,2.9,0.0,0.0,WR,69.69999999999999,5.2,0.0,40.4,Pat,1,128.46
Pat|2021|2,33.1,13.4,14.2,0.0,7.9,5.0,5.6,13.0,17.0,13.1,8.0,3.2,7.9,15.1,0.0,0.0,WR,40.6,12.9,5.6,47.300000000000004,Pat,0,109.2
Pat|2021|3,18.54,3.6,16.6,0.0,18.4,7.2,13.6,7.7,9.0,2.6,3.1,2.8,6.8,0.0,0.0,0.0,WR,27.900000000000002,25.599999999999998,13.6,15.3,Pat,1,108.64
Pat|2021|4,22.62,8.7,7.0,0.0,26.1,0.2,14.2,31.7,5.0,0.0,8.1,1.3,0.7,5.0,0.0,0.0,WR,47.4,26.3,14.2,15.1,Pat,0,116.52
Pat|2021|5,11.66,17.7,10.5,0.0,0.9,2.8,6.3,14.6,11.0,1.1,0.0,10.4,4.0,17.0,0.0,0.0,WR,42.8,3.6999999999999997,6.3,32.5,Pat,0,82.46
Pat|2021|6,21.76,19.0,6.8,0.0,6.8,12.6,15.5,19.5,27.0,13.8,0.0,0.0,12.6,20.0,0.0,0.0,WR,45.3,19.4,15.5,46.4,Pat,1,134.96
Pat|2021|7,21.44,14.8,21.1,0.0,23.8,11.4,18.0,17.5,16.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,WR,53.400000000000006,35.2,18.0,8.8,Pat,1,146.04
Pat|2021|8,8.06,7.6,24.0,0.0,18.0,9.4,7.3,20.1,17.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,WR,51.7,27.4,7.3,10.5,Pat,0,116.46
Pat|2021|9,16.26,3.6,8.8,0.0,4.0,9.1,7.4,2.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,15.3,13.1,7.4,0.0,Pat,0,75.06
Pat|2021|10,0.18,27.8,9.2,0.0,11.5,8.5,0.0,4.5,6.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,WR,41.5,20.0,0.0,2.5,Pat,0,74.68
Pat|2021|11,26.16,15.9,7.2,0.0,2.6,8.6,7.5,16.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,39.3,11.2,7.5,0.0,Pat,1,108.16
Pat|2021|12,6.18,20.3,6.3,0.0,7.3,6.5,3.2,2.7,18.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,WR,29.3,13.8,3.2,8.0,Pat,0,71.48
Pat|2021|13,28.82,10.2,22.7,0.0,10.4,6.6,8.1,2.1,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,35.0,17.0,8.1,10.0,Pat,1,115.92
