week,team_name,season_id,manager_name,opponent_team_name,opponent_season_id,opponent_name,projected_points_for,points_for,projected_points_against,points_against,season
2,b'Immortal Duffmen',2,--hidden--,"b""We're Back""",14,--hidden--,106.39,126.0,102.65,119.03,2016
3,b'Immortal Duffmen',2,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,115.66,105.13,113.08,86.1,2016
4,b'Immortal Duffmen',2,--hidden--,"b""John Brown's Army""",4,--hidden--,100.93,88.67,79.01,52.7,2016
5,b'Immortal Duffmen',2,--hidden--,b'The Twelve Apostles',5,--hidden--,112.1,121.73,101.46,120.57,2016
6,b'Immortal Duffmen',2,--hidden--,b'SuperCam That Ho',6,--hidden--,96.13,50.9,89.18,90.23,2016
7,b'Immortal Duffmen',2,--hidden--,b'Starr is Born',7,--hidden--,92.97,115.47,102.0,84.33,2016
8,b'Immortal Duffmen',2,--hidden--,b'The fishingtons',8,--hidden--,101.71,121.5,98.95,138.0,2016
9,b'Immortal Duffmen',2,--hidden--,b'The Scientist',9,--hidden--,111.78,97.7,105.45,98.67,2016
10,b'Immortal Duffmen',2,--hidden--,b'Thug Bungalow',10,--hidden--,95.74,85.47,94.78,104.5,2016
11,b'Immortal Duffmen',2,--hidden--,b'Thunder Crotches',11,--hidden--,93.13,97.0,96.53,83.3,2016
12,b'Immortal Duffmen',2,--hidden--,b'Victor Cruisin',12,--hidden--,100.63,80.73,94.67,96.23,2016
13,b'Immortal Duffmen',2,--hidden--,b'who invited canada',13,--hidden--,101.9,93.47,114.04,102.43,2016
15,b'Immortal Duffmen',2,--hidden--,b'Thug Bungalow',10,--hidden--,74.93,52.3,91.43,100.47,2016
16,b'Immortal Duffmen',2,--hidden--,b'Thunder Crotches',11,--hidden--,79.04,86.17,91.18,81.03,2016
1,"b""Jadeveon's Hit Men""",3,--hidden--,b'who invited canada',13,--hidden--,103.99,122.1,100.46,100.07,2016
2,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,110.44,83.57,102.09,114.63,2016
3,"b""Jadeveon's Hit Men""",3,--hidden--,b'Immortal Duffmen',2,--hidden--,113.08,86.1,115.66,105.13,2016
4,"b""Jadeveon's Hit Men""",3,--hidden--,"b""We're Back""",14,--hidden--,100.15,108.2,103.13,74.3,2016
5,"b""Jadeveon's Hit Men""",3,--hidden--,"b""John Brown's Army""",4,--hidden--,106.54,77.1,49.87,21.7,2016
6,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Twelve Apostles',5,--hidden--,103.74,70.7,93.51,144.5,2016
7,"b""Jadeveon's Hit Men""",3,--hidden--,b'SuperCam That Ho',6,--hidden--,88.15,92.2,89.17,96.97,2016
8,"b""Jadeveon's Hit Men""",3,--hidden--,b'Starr is Born',7,--hidden--,91.57,100.0,108.34,106.53,2016
9,"b""Jadeveon's Hit Men""",3,--hidden--,b'The fishingtons',8,--hidden--,96.48,73.07,101.23,101.73,2016
10,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Scientist',9,--hidden--,82.57,75.6,101.92,119.17,2016
11,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thug Bungalow',10,--hidden--,93.8,81.27,88.68,76.83,2016
12,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thunder Crotches',11,--hidden--,98.17,78.23,103.86,101.63,2016
13,"b""Jadeveon's Hit Men""",3,--hidden--,b'Victor Cruisin',12,--hidden--,92.03,77.33,92.57,93.57,2016
1,"b""John Brown's Army""",4,--hidden--,b'Victor Cruisin',12,--hidden--,97.58,100.53,82.04,106.5,2016
2,"b""John Brown's Army""",4,--hidden--,b'who invited canada',13,--hidden--,104.83,71.03,101.12,97.87,2016
3,"b""John Brown's Army""",4,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,92.19,81.57,105.25,125.93,2016
4,"b""John Brown's Army""",4,--hidden--,b'Immortal Duffmen',2,--hidden--,79.01,52.7,100.93,88.67,2016
5,"b""John Brown's Army""",4,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,49.87,21.7,106.54,77.1,2016
6,"b""John Brown's Army""",4,--hidden--,"b""We're Back""",14,--hidden--,63.44,45.3,101.4,80.17,2016
7,"b""John Brown's Army""",4,--hidden--,b'The Twelve Apostles',5,--hidden--,61.65,67.3,96.18,108.23,2016
8,"b""John Brown's Army""",4,--hidden--,b'SuperCam That Ho',6,--hidden--,55.19,54.5,75.75,89.77,2016
9,"b""John Brown's Army""",4,--hidden--,b'Starr is Born',7,--hidden--,29.22,30.2,97.62,99.57,2016
10,"b""John Brown's Army""",4,--hidden--,b'The fishingtons',8,--hidden--,56.68,45.93,97.38,103.0,2016
11,"b""John Brown's Army""",4,--hidden--,b'The Scientist',9,--hidden--,58.04,44.8,105.1,129.33,2016
12,"b""John Brown's Army""",4,--hidden--,b'Thug Bungalow',10,--hidden--,60.9,39.63,97.01,83.07,2016
13,"b""John Brown's Army""",4,--hidden--,b'Thunder Crotches',11,--hidden--,70.76,54.2,99.62,70.17,2016
1,b'The Twelve Apostles',5,--hidden--,b'Thunder Crotches',11,--hidden--,101.67,94.0,99.61,122.0,2016
2,b'The Twelve Apostles',5,--hidden--,b'Victor Cruisin',12,--hidden--,99.82,112.73,87.94,93.97,2016
3,b'The Twelve Apostles',5,--hidden--,b'who invited canada',13,--hidden--,106.03,95.87,102.58,116.87,2016
4,b'The Twelve Apostles',5,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,102.17,85.3,100.27,109.63,2016
5,b'The Twelve Apostles',5,--hidden--,b'Immortal Duffmen',2,--hidden--,101.46,120.57,112.1,121.73,2016
6,b'The Twelve Apostles',5,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,93.51,144.5,103.74,70.7,2016
7,b'The Twelve Apostles',5,--hidden--,"b""John Brown's Army""",4,--hidden--,96.18,108.23,61.65,67.3,2016
8,b'The Twelve Apostles',5,--hidden--,"b""We're Back""",14,--hidden--,84.46,93.9,80.05,57.47,2016
9,b'The Twelve Apostles',5,--hidden--,b'SuperCam That Ho',6,--hidden--,76.86,78.43,95.84,116.9,2016
10,b'The Twelve Apostles',5,--hidden--,b'Starr is Born',7,--hidden--,100.56,94.33,96.03,90.13,2016
11,b'The Twelve Apostles',5,--hidden--,b'The fishingtons',8,--hidden--,92.05,101.47,104.12,102.03,2016
12,b'The Twelve Apostles',5,--hidden--,b'The Scientist',9,--hidden--,87.08,99.63,114.83,109.77,2016
13,b'The Twelve Apostles',5,--hidden--,b'Thug Bungalow',10,--hidden--,83.81,112.23,88.85,69.9,2016
14,b'The Twelve Apostles',5,--hidden--,b'Thug Bungalow',10,--hidden--,94.16,46.53,83.39,58.27,2016
15,b'The Twelve Apostles',5,--hidden--,b'Starr is Born',7,--hidden--,89.73,68.53,99.99,108.1,2016
1,b'SuperCam That Ho',6,--hidden--,b'Thug Bungalow',10,--hidden--,100.07,94.07,104.23,82.0,2016
2,b'SuperCam That Ho',6,--hidden--,b'Thunder Crotches',11,--hidden--,100.21,132.67,97.2,113.4,2016
3,b'SuperCam That Ho',6,--hidden--,b'Victor Cruisin',12,--hidden--,94.78,91.93,90.02,143.03,2016
4,b'SuperCam That Ho',6,--hidden--,b'who invited canada',13,--hidden--,95.64,87.6,90.58,86.1,2016
5,b'SuperCam That Ho',6,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,89.9,75.1,99.08,128.73,2016
6,b'SuperCam That Ho',6,--hidden--,b'Immortal Duffmen',2,--hidden--,89.18,90.23,96.13,50.9,2016
7,b'SuperCam That Ho',6,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,89.17,96.97,88.15,92.2,2016
8,b'SuperCam That Ho',6,--hidden--,"b""John Brown's Army""",4,--hidden--,75.75,89.77,55.19,54.5,2016
9,b'SuperCam That Ho',6,--hidden--,b'The Twelve Apostles',5,--hidden--,95.84,116.9,76.86,78.43,2016
10,b'SuperCam That Ho',6,--hidden--,"b""We're Back""",14,--hidden--,87.81,88.8,88.48,95.13,2016
11,b'SuperCam That Ho',6,--hidden--,b'Starr is Born',7,--hidden--,99.46,86.0,91.31,76.83,2016
12,b'SuperCam That Ho',6,--hidden--,b'The fishingtons',8,--hidden--,89.87,90.1,107.37,74.87,2016
13,b'SuperCam That Ho',6,--hidden--,b'The Scientist',9,--hidden--,85.53,100.77,106.72,103.07,2016
15,b'SuperCam That Ho',6,--hidden--,b'The Scientist',9,--hidden--,89.28,96.3,109.82,91.83,2016
16,b'SuperCam That Ho',6,--hidden--,b'The fishingtons',8,--hidden--,89.29,72.7,107.31,89.83,2016
1,b'Starr is Born',7,--hidden--,b'The Scientist',9,--hidden--,101.19,116.4,90.69,97.63,2016
2,b'Starr is Born',7,--hidden--,b'Thug Bungalow',10,--hidden--,104.18,59.47,105.06,117.73,2016
3,b'Starr is Born',7,--hidden--,b'Thunder Crotches',11,--hidden--,99.37,95.37,96.14,90.67,2016
4,b'Starr is Born',7,--hidden--,b'Victor Cruisin',12,--hidden--,97.94,113.1,98.68,67.3,2016
5,b'Starr is Born',7,--hidden--,b'who invited canada',13,--hidden--,89.77,109.13,94.73,90.77,2016
6,b'Starr is Born',7,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,105.03,92.27,100.08,112.63,2016
7,b'Starr is Born',7,--hidden--,b'Immortal Duffmen',2,--hidden--,102.0,84.33,92.97,115.47,2016
8,b'Starr is Born',7,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,108.34,106.53,91.57,100.0,2016
9,b'Starr is Born',7,--hidden--,"b""John Brown's Army""",4,--hidden--,97.62,99.57,29.22,30.2,2016
10,b'Starr is Born',7,--hidden--,b'The Twelve Apostles',5,--hidden--,96.03,90.13,100.56,94.33,2016
11,b'Starr is Born',7,--hidden--,b'SuperCam That Ho',6,--hidden--,91.31,76.83,99.46,86.0,2016
12,b'Starr is Born',7,--hidden--,"b""We're Back""",14,--hidden--,88.35,121.0,102.88,78.67,2016
13,b'Starr is Born',7,--hidden--,b'The fishingtons',8,--hidden--,89.31,86.63,104.45,105.77,2016
14,b'Starr is Born',7,--hidden--,b'Thunder Crotches',11,--hidden--,90.7,77.4,93.57,112.2,2016
15,b'Starr is Born',7,--hidden--,b'The Twelve Apostles',5,--hidden--,99.99,108.1,89.73,68.53,2016
1,b'The fishingtons',8,--hidden--,"b""We're Back""",14,--hidden--,100.8,90.67,103.88,97.2,2016
2,b'The fishingtons',8,--hidden--,b'The Scientist',9,--hidden--,96.39,93.07,86.65,59.57,2016
3,b'The fishingtons',8,--hidden--,b'Thug Bungalow',10,--hidden--,105.69,93.9,113.18,71.37,2016
4,b'The fishingtons',8,--hidden--,b'Thunder Crotches',11,--hidden--,104.69,99.73,106.98,90.37,2016
5,b'The fishingtons',8,--hidden--,b'Victor Cruisin',12,--hidden--,100.61,126.87,101.33,111.1,2016
6,b'The fishingtons',8,--hidden--,b'who invited canada',13,--hidden--,106.42,75.2,103.18,115.63,2016
7,b'The fishingtons',8,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,106.0,114.07,102.35,94.4,2016
8,b'The fishingtons',8,--hidden--,b'Immortal Duffmen',2,--hidden--,98.95,138.0,101.71,121.5,2016
9,b'The fishingtons',8,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,101.23,101.73,96.48,73.07,2016
10,b'The fishingtons',8,--hidden--,"b""John Brown's Army""",4,--hidden--,97.38,103.0,56.68,45.93,2016
11,b'The fishingtons',8,--hidden--,b'The Twelve Apostles',5,--hidden--,104.12,102.03,92.05,101.47,2016
12,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',6,--hidden--,107.37,74.87,89.87,90.1,2016
13,b'The fishingtons',8,--hidden--,b'Starr is Born',7,--hidden--,104.45,105.77,89.31,86.63,2016
15,b'The fishingtons',8,--hidden--,"b""We're Back""",14,--hidden--,97.0,63.4,96.63,60.5,2016
16,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',6,--hidden--,107.31,89.83,89.29,72.7,2016
1,b'The Scientist',9,--hidden--,b'Starr is Born',7,--hidden--,90.69,97.63,101.19,116.4,2016
2,b'The Scientist',9,--hidden--,b'The fishingtons',8,--hidden--,86.65,59.57,96.39,93.07,2016
3,b'The Scientist',9,--hidden--,"b""We're Back""",14,--hidden--,90.95,81.63,90.14,124.67,2016
4,b'The Scientist',9,--hidden--,b'Thug Bungalow',10,--hidden--,101.74,128.9,111.88,126.0,2016
5,b'The Scientist',9,--hidden--,b'Thunder Crotches',11,--hidden--,107.11,81.8,100.45,86.37,2016
6,b'The Scientist',9,--hidden--,b'Victor Cruisin',12,--hidden--,93.0,74.63,112.84,127.3,2016
7,b'The Scientist',9,--hidden--,b'who invited canada',13,--hidden--,91.78,122.57,96.7,85.0,2016
8,b'The Scientist',9,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,85.21,110.5,102.47,90.3,2016
9,b'The Scientist',9,--hidden--,b'Immortal Duffmen',2,--hidden--,105.45,98.67,111.78,97.7,2016
10,b'The Scientist',9,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,101.92,119.17,82.57,75.6,2016
11,b'The Scientist',9,--hidden--,"b""John Brown's Army""",4,--hidden--,105.1,129.33,58.04,44.8,2016
12,b'The Scientist',9,--hidden--,b'The Twelve Apostles',5,--hidden--,114.83,109.77,87.08,99.63,2016
13,b'The Scientist',9,--hidden--,b'SuperCam That Ho',6,--hidden--,106.72,103.07,85.53,100.77,2016
14,b'The Scientist',9,--hidden--,b'who invited canada',13,--hidden--,109.57,123.5,103.39,104.83,2016
15,b'The Scientist',9,--hidden--,b'SuperCam That Ho',6,--hidden--,109.82,91.83,89.28,96.3,2016
16,b'The Scientist',9,--hidden--,"b""We're Back""",14,--hidden--,108.52,151.93,82.74,76.4,2016
1,b'Thug Bungalow',10,--hidden--,b'SuperCam That Ho',6,--hidden--,104.23,82.0,100.07,94.07,2016
2,b'Thug Bungalow',10,--hidden--,b'Starr is Born',7,--hidden--,105.06,117.73,104.18,59.47,2016
3,b'Thug Bungalow',10,--hidden--,b'The fishingtons',8,--hidden--,113.18,71.37,105.69,93.9,2016
4,b'Thug Bungalow',10,--hidden--,b'The Scientist',9,--hidden--,111.88,126.0,101.74,128.9,2016
5,b'Thug Bungalow',10,--hidden--,"b""We're Back""",14,--hidden--,103.01,92.67,96.83,97.77,2016
6,b'Thug Bungalow',10,--hidden--,b'Thunder Crotches',11,--hidden--,98.51,112.93,104.75,102.37,2016
7,b'Thug Bungalow',10,--hidden--,b'Victor Cruisin',12,--hidden--,99.69,117.57,110.1,109.53,2016
8,b'Thug Bungalow',10,--hidden--,b'who invited canada',13,--hidden--,102.71,98.1,89.89,119.63,2016
9,b'Thug Bungalow',10,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,101.2,120.9,115.74,138.17,2016
10,b'Thug Bungalow',10,--hidden--,b'Immortal Duffmen',2,--hidden--,94.78,104.5,95.74,85.47,2016
11,b'Thug Bungalow',10,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,88.68,76.83,93.8,81.27,2016
12,b'Thug Bungalow',10,--hidden--,"b""John Brown's Army""",4,--hidden--,97.01,83.07,60.9,39.63,2016
13,b'Thug Bungalow',10,--hidden--,b'The Twelve Apostles',5,--hidden--,88.85,69.9,83.81,112.23,2016
14,b'Thug Bungalow',10,--hidden--,b'The Twelve Apostles',5,--hidden--,83.39,58.27,94.16,46.53,2016
15,b'Thug Bungalow',10,--hidden--,b'Immortal Duffmen',2,--hidden--,91.43,100.47,74.93,52.3,2016
16,b'Thug Bungalow',10,--hidden--,b'Victor Cruisin',12,--hidden--,91.17,113.83,105.54,105.37,2016
1,b'Thunder Crotches',11,--hidden--,b'The Twelve Apostles',5,--hidden--,99.61,122.0,101.67,94.0,2016
2,b'Thunder Crotches',11,--hidden--,b'SuperCam That Ho',6,--hidden--,97.2,113.4,100.21,132.67,2016
3,b'Thunder Crotches',11,--hidden--,b'Starr is Born',7,--hidden--,96.14,90.67,99.37,95.37,2016
4,b'Thunder Crotches',11,--hidden--,b'The fishingtons',8,--hidden--,106.98,90.37,104.69,99.73,2016
5,b'Thunder Crotches',11,--hidden--,b'The Scientist',9,--hidden--,100.45,86.37,107.11,81.8,2016
6,b'Thunder Crotches',11,--hidden--,b'Thug Bungalow',10,--hidden--,104.75,102.37,98.51,112.93,2016
7,b'Thunder Crotches',11,--hidden--,"b""We're Back""",14,--hidden--,101.64,88.57,87.73,99.83,2016
8,b'Thunder Crotches',11,--hidden--,b'Victor Cruisin',12,--hidden--,94.71,107.17,94.05,111.73,2016
9,b'Thunder Crotches',11,--hidden--,b'who invited canada',13,--hidden--,91.93,99.67,111.14,109.7,2016
10,b'Thunder Crotches',11,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,95.3,82.8,104.22,137.33,2016
11,b'Thunder Crotches',11,--hidden--,b'Immortal Duffmen',2,--hidden--,96.53,83.3,93.13,97.0,2016
12,b'Thunder Crotches',11,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,103.86,101.63,98.17,78.23,2016
13,b'Thunder Crotches',11,--hidden--,"b""John Brown's Army""",4,--hidden--,99.62,70.17,70.76,54.2,2016
14,b'Thunder Crotches',11,--hidden--,b'Starr is Born',7,--hidden--,93.57,112.2,90.7,77.4,2016
15,b'Thunder Crotches',11,--hidden--,b'Victor Cruisin',12,--hidden--,102.31,83.83,91.8,117.07,2016
16,b'Thunder Crotches',11,--hidden--,b'Immortal Duffmen',2,--hidden--,91.18,81.03,79.04,86.17,2016
1,b'Victor Cruisin',12,--hidden--,"b""John Brown's Army""",4,--hidden--,82.04,106.5,97.58,100.53,2016
2,b'Victor Cruisin',12,--hidden--,b'The Twelve Apostles',5,--hidden--,87.94,93.97,99.82,112.73,2016
3,b'Victor Cruisin',12,--hidden--,b'SuperCam That Ho',6,--hidden--,90.02,143.03,94.78,91.93,2016
4,b'Victor Cruisin',12,--hidden--,b'Starr is Born',7,--hidden--,98.68,67.3,97.94,113.1,2016
5,b'Victor Cruisin',12,--hidden--,b'The fishingtons',8,--hidden--,101.33,111.1,100.61,126.87,2016
6,b'Victor Cruisin',12,--hidden--,b'The Scientist',9,--hidden--,112.84,127.3,93.0,74.63,2016
7,b'Victor Cruisin',12,--hidden--,b'Thug Bungalow',10,--hidden--,110.1,109.53,99.69,117.57,2016
8,b'Victor Cruisin',12,--hidden--,b'Thunder Crotches',11,--hidden--,94.05,111.73,94.71,107.17,2016
9,b'Victor Cruisin',12,--hidden--,"b""We're Back""",14,--hidden--,93.34,99.77,91.61,63.13,2016
10,b'Victor Cruisin',12,--hidden--,b'who invited canada',13,--hidden--,90.58,100.13,94.92,115.13,2016
11,b'Victor Cruisin',12,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,92.04,78.5,107.04,125.83,2016
12,b'Victor Cruisin',12,--hidden--,b'Immortal Duffmen',2,--hidden--,94.67,96.23,100.63,80.73,2016
13,b'Victor Cruisin',12,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,92.57,93.57,92.03,77.33,2016
15,b'Victor Cruisin',12,--hidden--,b'Thunder Crotches',11,--hidden--,91.8,117.07,102.31,83.83,2016
16,b'Victor Cruisin',12,--hidden--,b'Thug Bungalow',10,--hidden--,105.54,105.37,91.17,113.83,2016
1,b'who invited canada',13,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,100.46,100.07,103.99,122.1,2016
2,b'who invited canada',13,--hidden--,"b""John Brown's Army""",4,--hidden--,101.12,97.87,104.83,71.03,2016
3,b'who invited canada',13,--hidden--,b'The Twelve Apostles',5,--hidden--,102.58,116.87,106.03,95.87,2016
4,b'who invited canada',13,--hidden--,b'SuperCam That Ho',6,--hidden--,90.58,86.1,95.64,87.6,2016
5,b'who invited canada',13,--hidden--,b'Starr is Born',7,--hidden--,94.73,90.77,89.77,109.13,2016
6,b'who invited canada',13,--hidden--,b'The fishingtons',8,--hidden--,103.18,115.63,106.42,75.2,2016
7,b'who invited canada',13,--hidden--,b'The Scientist',9,--hidden--,96.7,85.0,91.78,122.57,2016
8,b'who invited canada',13,--hidden--,b'Thug Bungalow',10,--hidden--,89.89,119.63,102.71,98.1,2016
9,b'who invited canada',13,--hidden--,b'Thunder Crotches',11,--hidden--,111.14,109.7,91.93,99.67,2016
10,b'who invited canada',13,--hidden--,b'Victor Cruisin',12,--hidden--,94.92,115.13,90.58,100.13,2016
11,b'who invited canada',13,--hidden--,"b""We're Back""",14,--hidden--,108.93,89.03,106.46,127.7,2016
12,b'who invited canada',13,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,104.38,140.27,106.11,138.43,2016
13,b'who invited canada',13,--hidden--,b'Immortal Duffmen',2,--hidden--,114.04,102.43,101.9,93.47,2016
14,b'who invited canada',13,--hidden--,b'The Scientist',9,--hidden--,103.39,104.83,109.57,123.5,2016
15,b'who invited canada',13,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,107.74,102.3,109.27,88.97,2016
1,"b""We're Back""",14,--hidden--,b'The fishingtons',8,--hidden--,103.88,97.2,100.8,90.67,2016
2,"b""We're Back""",14,--hidden--,b'Immortal Duffmen',2,--hidden--,102.65,119.03,106.39,126.0,2016
3,"b""We're Back""",14,--hidden--,b'The Scientist',9,--hidden--,90.14,124.67,90.95,81.63,2016
4,"b""We're Back""",14,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,103.13,74.3,100.15,108.2,2016
5,"b""We're Back""",14,--hidden--,b'Thug Bungalow',10,--hidden--,96.83,97.77,103.01,92.67,2016
6,"b""We're Back""",14,--hidden--,"b""John Brown's Army""",4,--hidden--,101.4,80.17,63.44,45.3,2016
7,"b""We're Back""",14,--hidden--,b'Thunder Crotches',11,--hidden--,87.73,99.83,101.64,88.57,2016
8,"b""We're Back""",14,--hidden--,b'The Twelve Apostles',5,--hidden--,80.05,57.47,84.46,93.9,2016
9,"b""We're Back""",14,--hidden--,b'Victor Cruisin',12,--hidden--,91.61,63.13,93.34,99.77,2016
10,"b""We're Back""",14,--hidden--,b'SuperCam That Ho',6,--hidden--,88.48,95.13,87.81,88.8,2016
11,"b""We're Back""",14,--hidden--,b'who invited canada',13,--hidden--,106.46,127.7,108.93,89.03,2016
12,"b""We're Back""",14,--hidden--,b'Starr is Born',7,--hidden--,102.88,78.67,88.35,121.0,2016
13,"b""We're Back""",14,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,75.03,83.07,105.42,82.97,2016
14,"b""We're Back""",14,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,92.89,91.2,105.36,87.43,2016
15,"b""We're Back""",14,--hidden--,b'The fishingtons',8,--hidden--,96.63,60.5,97.0,63.4,2016
16,"b""We're Back""",14,--hidden--,b'The Scientist',9,--hidden--,82.74,76.4,108.52,151.93,2016
1,b'The Ice Cold Bruschi',1,--hidden--,b'Immortal Duffmen',2,--hidden--,111.46,82.0,108.79,80.7,2017
2,b'The Ice Cold Bruschi',1,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,113.73,75.07,103.24,63.2,2017
3,b'The Ice Cold Bruschi',1,--hidden--,"b""John Brown's Army""",4,--hidden--,105.3,100.87,110.13,115.6,2017
4,b'The Ice Cold Bruschi',1,--hidden--,b'The Twelve Apostles',5,--hidden--,112.18,127.43,105.6,68.03,2017
5,b'The Ice Cold Bruschi',1,--hidden--,b'SuperCam That Ho',6,--hidden--,102.88,129.53,94.07,81.37,2017
6,b'The Ice Cold Bruschi',1,--hidden--,b'Starr is Born',7,--hidden--,108.96,103.6,100.66,107.9,2017
7,b'The Ice Cold Bruschi',1,--hidden--,b'The fishingtons',8,--hidden--,109.52,104.8,108.36,70.37,2017
8,b'The Ice Cold Bruschi',1,--hidden--,b'The Scientist',9,--hidden--,109.09,116.17,84.77,78.93,2017
9,b'The Ice Cold Bruschi',1,--hidden--,b'Thug Bungalow',10,--hidden--,98.88,114.63,110.02,84.37,2017
10,b'The Ice Cold Bruschi',1,--hidden--,b'Thunder Crotches',11,--hidden--,111.51,124.6,104.76,93.6,2017
11,b'The Ice Cold Bruschi',1,--hidden--,b'Big Blue',12,--hidden--,112.65,134.63,91.84,100.13,2017
12,b'The Ice Cold Bruschi',1,--hidden--,b'who invited canada',13,--hidden--,125.01,113.87,88.06,82.07,2017
13,b'The Ice Cold Bruschi',1,--hidden--,"b""We're Back""",14,--hidden--,119.77,124.17,108.94,99.1,2017
15,b'The Ice Cold Bruschi',1,--hidden--,b'Starr is Born',7,--hidden--,123.56,101.37,102.63,120.87,2017
16,b'The Ice Cold Bruschi',1,--hidden--,"b""We're Back""",14,--hidden--,123.73,110.27,106.53,63.33,2017
1,b'Immortal Duffmen',2,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,108.79,80.7,111.46,82.0,2017
2,b'Immortal Duffmen',2,--hidden--,"b""We're Back""",14,--hidden--,107.04,88.37,113.15,96.27,2017
3,b'Immortal Duffmen',2,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,106.45,91.13,104.76,133.53,2017
4,b'Immortal Duffmen',2,--hidden--,"b""John Brown's Army""",4,--hidden--,113.21,95.83,107.26,78.13,2017
5,b'Immortal Duffmen',2,--hidden--,b'The Twelve Apostles',5,--hidden--,102.56,85.1,84.03,59.8,2017
6,b'Immortal Duffmen',2,--hidden--,b'SuperCam That Ho',6,--hidden--,97.86,78.5,102.85,97.5,2017
7,b'Immortal Duffmen',2,--hidden--,b'Starr is Born',7,--hidden--,109.86,112.43,109.54,127.17,2017
8,b'Immortal Duffmen',2,--hidden--,b'The fishingtons',8,--hidden--,100.45,89.67,95.01,87.97,2017
9,b'Immortal Duffmen',2,--hidden--,b'The Scientist',9,--hidden--,93.85,94.87,94.74,115.2,2017
10,b'Immortal Duffmen',2,--hidden--,b'Thug Bungalow',10,--hidden--,95.42,89.73,84.47,72.3,2017
11,b'Immortal Duffmen',2,--hidden--,b'Thunder Crotches',11,--hidden--,106.19,92.93,106.01,108.4,2017
12,b'Immortal Duffmen',2,--hidden--,b'Big Blue',12,--hidden--,111.96,129.9,102.81,83.53,2017
13,b'Immortal Duffmen',2,--hidden--,b'who invited canada',13,--hidden--,103.66,90.77,98.65,60.97,2017
